0.0,0.0,0.0,0.0
-0.02035420399523329,-0.016621525333809416,-0.005767940360266075,-0.04455780795369808
-0.039568185407286884,-0.03251646969762465,-0.011808389291128553,-0.08789999832723981
-0.05972122998228545,-0.04941625892030399,-0.018697972224643,-0.13004070794821
-0.08210284038264323,-0.06845225278986394,-0.026830168403997625,-0.1708960581276624
-0.1059622125062295,-0.08901970629554246,-0.03599494102930364,-0.210287922988699
-0.12912686880475682,-0.10921965362546715,-0.045500082494521046,-0.24804594585698697
-0.1499755716461758,-0.1275681084486587,-0.05477455147827342,-0.2841202038430455
-0.1689624422064275,-0.14442738680764505,-0.0639169001934084,-0.3185905346835028
-0.18824830780192403,-0.16177255972109048,-0.07364846557865164,-0.35154889810179046
-0.20972104760361113,-0.1814022181965853,-0.08465483281249563,-0.38295708893014274
-0.23320621063665573,-0.20319659119617997,-0.09689347089959778,-0.4126168184243211
-0.25655036769030454,-0.22508837389656103,-0.109537450872189,-0.44029620226946614
-0.2775599833609575,-0.24488709720115634,-0.12167391769320217,-0.46590973748802206
-0.29603994514448245,-0.26233854612063146,-0.1331539687701434,-0.48957964709779567
-0.31402656684861313,-0.27947181298967005,-0.1447839841236538,-0.5115028597884477
-0.3339403833483357,-0.2987944293665078,-0.15760903546394545,-0.5317335235423754
-0.35632280274838896,-0.32091877755331455,-0.17189602021908632,-0.5500830518129324
-0.37926141978802624,-0.3438436210884517,-0.18677313116759398,-0.5662468082378014
-0.4000927308410914,-0.36467610239736137,-0.20093613530800938,-0.5800621146074454
-0.4178580790567585,-0.3823048648305703,-0.21383687211305694,-0.5916613352892605
-0.43423873974299715,-0.3985402123207839,-0.22624893000379184,-0.6013580289780697
-0.4520514041201954,-0.4165467389196683,-0.2396076072060903,-0.6093505320116952
-0.47263968128997175,-0.437898380536288,-0.25465218230340103,-0.615510795934034
-0.49456774019193434,-0.4609725026860138,-0.2706194782641005,-0.6194676288365609
-0.5148736561330233,-0.48228449586048644,-0.28581493358012644,-0.620935803716931
-0.5317833260061734,-0.49966353119768886,-0.29912961348278133,-0.6200007346922635
-0.5463904887493081,-0.5143603613480571,-0.31112207491414895,-0.6170779411504673
-0.5617054931804488,-0.5300289686381457,-0.32358630528116145,-0.612556256483506
-0.5798896200366707,-0.5493755800852743,-0.33789526011931126,-0.6064387197174478
-0.6002083265688248,-0.5715239204426074,-0.3536127965646328,-0.5983206316351506
-0.6196331111034343,-0.5926314466928104,-0.36873099706421164,-0.5877570921606741
-0.6355999111234439,-0.6093461026670979,-0.3814362866646113,-0.5747082331131684
-0.6484060464015322,-0.6219804326379134,-0.39182978288141096,-0.5596416486763235
-0.6609999289265441,-0.6343839984311386,-0.4019460833042668,-0.5431633252674569
-0.6762932938556463,-0.6504645451244233,-0.4139192763362192,-0.5254907078358263
-0.6944405695281795,-0.670477699158884,-0.4279124456435914,-0.5062521714875153
-0.7126219662322505,-0.6905823256120721,-0.4417783958994271,-0.4848292676284101
-0.7275944137479365,-0.7062452411377934,-0.45290828410652734,-0.4609675100396419
-0.7386995542473204,-0.7164678406925558,-0.46066104620537063,-0.43509723204677087
-0.7485356107769534,-0.7248812605128369,-0.4670897979258312,-0.40803303129843205
-0.760610877809413,-0.7365237930900774,-0.4751445496999525,-0.3802896937624539
-0.7760942346904609,-0.7531367528313783,-0.48588777942711825,-0.35163008061017725
-0.7926696710541927,-0.7713497602691152,-0.497315601709142,-0.32128705460594514
-0.8066110565741494,-0.7856041930606993,-0.5060263530046987,-0.28870785974682894
-0.8162182789098863,-0.7932766908329972,-0.5103426015663917,-0.25415968545088014
-0.8234448401316838,-0.7972706168750472,-0.5120049614964083,-0.21860794572542608
-0.8321601129260905,-0.803515853997073,-0.5147211241484176,-0.1829286831972853
-0.8445894856541032,-0.8155045609933761,-0.5207403613852578,-0.1471492261440172
-0.8592070582515486,-0.8308815254222319,-0.5285892530372794,-0.11042999803523493
-0.8720748032034448,-0.8433935821850161,-0.5342069123818867,-0.07186359009032361
-0.8804561688001542,-0.8485961565316947,-0.534622804115723,-0.03140329193997239
-0.8853891036033493,-0.8481042704872551,-0.5308378845516761,0.009950819661011929
-0.890801455239126,-0.8483218626272101,-0.5271112792425547,0.050938553256993487
-0.8999192129079359,-0.854610990074705,-0.5271005378338747,0.09112459095184158
-0.9122535265501374,-0.8661978264409053,-0.530330850902016,0.13128704612402034
-0.9239819375277714,-0.8766405484930455,-0.5323756594993316,0.1726935927970086
-0.9314385348598974,-0.8796486225388788,-0.5288089749506654,0.21585970760402257
-0.9345291959093295,-0.8749978531123711,-0.519402622646955,0.25992590232458845
-0.9368936346941603,-0.8689816250068823,-0.5085912343628912,0.30328795636212025
-0.9425989062952714,-0.8687548087148412,-0.5015361999557651,0.3449689956573128
-0.952371092751116,-0.8756453349170407,-0.49926529399973274,0.38549747212839935
-0.9628602689150986,-0.8836797460114251,-0.49745142456944197,0.4264348155478405
-0.9696807098368827,-0.8849115699363727,-0.4902052630015293,0.46889576322065174
-0.9714720114537775,-0.8768085928323145,-0.4755729923554805,0.5123854693823713
-0.9712251869748073,-0.8648381192052516,-0.45761845321376515,0.5550764468804671
-0.9735897989008973,-0.8576402875266746,-0.4429178894980446,0.5953566134322549
-0.9805902884399795,-0.8590439106143575,-0.434476093534737,0.6332774006869301
-0.9897032168048014,-0.8643035058996755,-0.4286896634784026,0.6705408124452935
-0.9961251733731964,-0.864244988252859,-0.4184064561391474,0.7089339064477115
-0.9971997291285243,-0.8537174586302264,-0.39951699296293164,0.7485767196492356
-0.994929029040563,-0.8365759946295297,-0.375023948546341,0.7876285606522108
-0.9942028088097015,-0.8223968114255477,-0.3525977479122996,0.8238210488444448
-0.998314759915902,-0.8177131166199356,-0.33758472303534276,0.8564894941542516
-1.0058836194340728,-0.8197985310209599,-0.3278472457747427,0.8872333630124045
-1.0120627098259858,-0.8189154879450223,-0.3154165966516391,0.9184947189838348
-1.0129878135949753,-0.8072120955431725,-0.2937487874838,0.9512506207581397
-1.009387848829238,-0.7861549653534252,-0.2640070405414533,0.9839420812986592
-1.0059917631385575,-0.7654828636563819,-0.234378559259198,1.0137260398285397
-1.0072125675600823,-0.754377912954883,-0.21271940428882055,1.0390089516034526
-1.0130540747634686,-0.752867493754273,-0.1991468511085814,1.0609662677437466
-1.0190436420535591,-0.7515180000080613,-0.1855779815249669,1.0825602985565819
