-0.9232,0.0723,-0.0446,-0.2339
-0.9224791254298598,0.07184214729541467,-0.04695855924448277,-0.23769867001525308
-0.9217629489065657,0.07136051616304245,-0.0493545444580807,-0.24138338632991793
-0.9210517101149283,0.07085473799914298,-0.05178680664232799,-0.24495231082621038
-0.9203456523687552,0.07032445578337776,-0.054254178661234866,-0.2484036549274194
-0.9196450224940957,0.0697693242577353,-0.05675547573931424,-0.25173568009841973
-0.9189500707107193,0.06918901010045006,-0.05928949596453201,-0.2549466983296771
-0.9182610505118811,0.06858319209486707,-0.061855020796015014,-0.2580350726045471
-0.9175782185424228,0.06795156129320543,-0.06445081557634855,-0.26099921734967213
-0.9169018344752622,0.06729382117517532,-0.06707563004829334,-0.26383759886828284
-0.9162321608863216,0.06660968780140569,-0.06972819887575034,-0.2665487357562152
-0.9155694631279483,0.0658988899616406,-0.07240724216879899,-0.26913119930045754
-0.914914009200878,0.06516116931766446,-0.075111466012634,-0.2715836138600466
-0.9142660696247972,0.06439628054091832,-0.07783956300022205,-0.2739046572291334
-0.9136259173075534,0.06360399144477018,-0.08059021276850167,-0.2760930609820501
-0.9129938274130713,0.06278408311140583,-0.08336208253794165,-0.27814761080020534
-0.9123700772280259,0.06193635001330668,-0.08615382765527882,-0.2800671467806491
-0.9117549460273275,0.06106060012928398,-0.08896409213924958,-0.2818505637261477
-0.9111487149384744,0.06015665505504051,-0.09179150922912953,-0.2834968114166179
-0.9105516668048265,0.05922435010823248,-0.09463470193589428,-0.2850048948617739
-0.909964086047856,0.05826353442800681,-0.09749228359581134,-0.28637387453484675
-0.9093862585284299,0.057274071068988755,-0.10036285842627833,-0.2876028665872457
-0.9088184714071809,0.05625583708970133,-0.10324502208370712,-0.28869104304403026
-0.9082610130040215,0.05520872363539399,-0.10613736222327079,-0.28963763198007725
-0.9077141726568575,0.054132636015265315,-0.10903845906031231,-0.29044191767682825
-0.9071782405795574,0.05302749377406125,-0.11194688593322838,-0.2911032407595139
-0.9066535077192339,0.051893230758039095,-0.11486120986762127,-0.2916209983147553
-0.9061402656128943,0.05072979517528159,-0.11777999214153342,-0.2919946439884565
