-0.0013157716761256451,-0.004874004341950033,0.002603838659210552,0.005532722027007646,0.0027686469160793036,-0.0004804062078274819,-0.0012240879250771212,0.00046027738392929454,0.00046027738392929454,0.00046027738392929454,0.00046027738392929454
-0.4013083106250681,-0.4135716608657404,-0.4240205804488412,-0.42768166772086097,-0.42467226736350483,-0.4161213369534785,-0.4148598363423405,-0.42060408295463264,-0.42060408295463264,-0.42060408295463264,-0.42060408295463264
-0.8654103948770898,-1.1226187783437975,-1.0028253698154401,-0.9945921649771152,-0.9974499588528832,-1.0068962009347584,-1.0077929119085203,-1.0068322069888536,-1.0068322069888536,-1.0068322069888536,-1.0068322069888536
-0.4347227802027846,-0.38767346194737057,-0.40186995553855615,-0.40083952211234647,-0.40239008986081526,-0.40316863189438157,-0.4035256152618784,-0.4031502691102187,-0.4031502691102187,-0.4031502691102187,-0.4031502691102187
-0.003087143994728779,-0.003087143994728779,-0.003087143994728779,-0.003087143994728779,-0.003087143994728779,-0.003087143994728779,-0.003087143994728779,-0.003087143994728779,-0.003087143994728779,-0.003087143994728779,-0.003087143994728779
0.0039631447842624415,0.0039631447842624415,0.0039631447842624415,0.0039631447842624415,0.0039631447842624415,0.0039631447842624415,0.0039631447842624415,0.0039631447842624415,0.0039631447842624415,0.0039631447842624415,0.0039631447842624415
-0.002313412482590674,-0.002313412482590674,-0.002313412482590674,-0.002313412482590674,-0.002313412482590674,-0.002313412482590674,-0.002313412482590674,-0.002313412482590674,-0.002313412482590674,-0.002313412482590674,-0.002313412482590674
-0.0030905859207879444,-0.0030905859207879444,-0.0030905859207879444,-0.0030905859207879444,-0.0030905859207879444,-0.0030905859207879444,-0.0030905859207879444,-0.0030905859207879444,-0.0030905859207879444,-0.0030905859207879444,-0.0030905859207879444
0.004886181568588285,0.004886181568588285,0.004886181568588285,0.004886181568588285,0.004886181568588285,0.004886181568588285,0.004886181568588285,0.004886181568588285,0.004886181568588285,0.004886181568588285,0.004886181568588285
-0.010042175599568312,-0.010042175599568312,-0.010042175599568312,-0.010042175599568312,-0.010042175599568312,-0.010042175599568312,-0.010042175599568312,-0.010042175599568312,-0.010042175599568312,-0.010042175599568312,-0.010042175599568312
-0.00961133860903352,-0.00961133860903352,-0.00961133860903352,-0.00961133860903352,-0.00961133860903352,-0.00961133860903352,-0.00961133860903352,-0.00961133860903352,-0.00961133860903352,-0.00961133860903352,-0.00961133860903352
